ptcone_max,etcone_max,OS_sig_eff,SS_rejection,OS_Data/MC,OS_S/B,SS_Data,tightness
7.5,8.5,0.9891561205939633,0.16073178699771318,0.9452207753682762,165.98535696695237,7707.0,16.0
9.75,6.5,0.9847810530163215,0.16073178699771318,0.9459640006922665,162.01071364746926,7707.0,16.25
6.75,9.5,0.9899738651404976,0.16051399324839377,0.9448735298926441,169.58560853839907,7709.0,16.25
7.0,9.0,0.9894831276559418,0.16018730262441472,0.9450617653899307,168.75533359526983,7712.0,16.0
7.25,8.75,0.9893748283862827,0.16018730262441472,0.9450817469166306,167.65845567973116,7712.0,16.0
8.75,7.0,0.9861834736850023,0.15986061200043555,0.9457660399238125,164.46948862580874,7715.0,15.75
9.25,6.75,0.9855501783990114,0.15986061200043555,0.9459168544152914,162.5383252803907,7715.0,16.0
8.0,7.75,0.9880888463070094,0.1597517151257759,0.945353544439124,165.3950000777847,7716.0,15.75
10.0,6.5,0.9848924501403359,0.15964281825111615,0.945957326189605,161.17276380910283,7717.0,16.5
8.5,7.25,0.9869500689735032,0.1595339213764565,0.9455627731092887,164.76993435240004,7718.0,15.75
6.75,9.75,0.9902649036785938,0.1595339213764565,0.944866544197178,169.24017917145437,7718.0,16.5
8.25,7.5,0.9876296436884694,0.1593161276271371,0.9453809821880064,165.28668349454188,7720.0,15.75
7.75,8.25,0.9889109340737758,0.1593161276271371,0.9453221889791704,165.4403645308852,7720.0,16.0
7.0,9.25,0.9899138748060434,0.15898943700315804,0.9449727969647296,168.5474499058985,7723.0,16.25
7.5,8.75,0.9896002887244223,0.15877164325383863,0.9451099728524186,165.4593595694062,7725.0,16.25
7.25,9.0,0.9897962084128682,0.15855384950451923,0.9450447950569304,167.4031673521873,7727.0,16.25
8.0,8.0,0.9886300226161217,0.15844495262985947,0.945334235993611,164.82542883419708,7728.0,16.0
9.0,7.0,0.986415310348262,0.15833605575519982,0.9457409939013918,164.00502305650002,7729.0,16.0
7.75,8.5,0.9894259602969695,0.15833605575519982,0.9452266612606048,165.05257148077007,7729.0,16.25
9.5,6.75,0.985701957438184,0.15822715888054018,0.9459221690165492,161.85614414294625,7730.0,16.25
